strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
53700,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53700.00,418,300,254.23728813559322,1054,24.87,1586.4,808.5,360,300,1350.05,30,1586.35,30,53451,,103.93366756652526,PE,28-Apr-2026
53800,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53800.00,237,152,178.8235294117647,523,25.81,1938.85,-740.55,3150,1140,1831.3,30,1960.0,90,53451,,-27.638650444129283,CE,28-Apr-2026
53800,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53800.00,212,7,3.4146341463414633,841,24.81,1631.0,839.85,1500,480,1551.05,30,1629.45,30,53451,,106.15559628389055,PE,28-Apr-2026
53900,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53900.00,195,121,163.51351351351352,287,24.51,1797.9,-893.85,2070,1980,1284.05,60,2099.8,60,53451,,-33.20702145444413,CE,28-Apr-2026
53900,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53900.00,128,1,0.7874015748031497,292,24.25,1641.1,836.45,2070,690,1188.7,60,1778.6,60,53451,,103.95202883241161,PE,28-Apr-2026
54000,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54000.00,7378,4340,142.85714285714286,9942,25.52,1820.0,-822.55,5490,4440,1806.6,30,1840.5,30,53451,,-31.12713099089894,CE,28-Apr-2026
54000,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE54000.00,8550,2911,51.62262812555418,15209,24.09,1680.0,828.25,3870,2640,1685.0,300,1700.0,30,53451,,97.24097446433812,PE,28-Apr-2026
54100,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54100.00,170,52,44.067796610169495,103,27.85,1936.9,-479.55,2250,2760,1263.3,60,1939.85,30,53451,,-19.845227503155456,CE,28-Apr-2026
54100,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE54100.00,139,34,32.38095238095238,199,22.48,1617.45,770.2,240,600,1480.1,30,1958.45,60,53451,,90.90587193862497,PE,28-Apr-2026
54200,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54200.00,309,197,175.89285714285714,421,25.32,1711.3,-838.75,1980,1590,1350.15,30,1899.6,150,53451,,-32.8915119311386,CE,28-Apr-2026
54200,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE54200.00,191,-50,-20.74688796680498,171,23.68,1754.1,874.6,90,750,1692.75,60,2168.0,60,53451,,99.44286526435475,PE,28-Apr-2026
54300,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54300.00,245,88,56.05095541401274,185,25.03,1645.0,-797.3,30,1260,631.0,30,2105.65,570,53451,,-32.645457151046145,CE,28-Apr-2026
54300,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE54300.00,182,8,4.597701149425287,110,23.52,1795.5,870.75,60,60,1000.0,60,2268.75,60,53451,,94.16058394160584,PE,28-Apr-2026
54400,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54400.00,484,32,7.079646017699115,202,23.34,1481.0,-873.1,2100,1740,1420.85,30,1848.2,60,53451,,-37.088483921668576,CE,28-Apr-2026
54400,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE54400.00,433,-24,-5.25164113785558,63,22.61,1785.25,834.8,90,1410,1773.5,60,2074.85,60,53451,,87.83207954126992,PE,28-Apr-2026
54500,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54500.00,3961,1601,67.83898305084746,3906,24.81,1540.0,-742.3,1770,1950,1528.95,60,1554.95,60,53451,,-32.524208035753404,CE,28-Apr-2026
54500,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE54500.00,3650,1206,49.34533551554828,2851,23.48,1901.15,928.2,1020,2040,1879.1,30,1901.85,30,53451,,95.40058584716584,PE,28-Apr-2026
54600,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE54600.00,505,52,11.479028697571744,168,23.99,1439.5,-789.75,2490,450,1440.05,30,1648.1,150,53451,,-35.42671302007402,CE,28-Apr-2026
