strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
26400,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26400.00,162,30,22.727272727272727,139,24.88,4.6,-1.7,19955,15795,4.15,1300,5.65,260,23002.15,,-26.984126984126984,CE,07-Apr-2026
26400,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26400.00,1,0,0.0,0,0.0,2386.85,0.0,3380,3380,2737.3,1690,3535.45,1690,23002.15,,0.0,PE,07-Apr-2026
26450,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26450.00,57,2,3.6363636363636362,50,25.19,4.6,-2.35,24115,18785,4.3,780,6.4,650,23002.15,,-33.81294964028777,CE,07-Apr-2026
26450,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26450.00,1,0,0.0,0,0.0,2419.8,0.0,3380,3380,2779.8,1690,3588.25,1690,23002.15,,0.0,PE,07-Apr-2026
26500,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26500.00,607,-13,-2.096774193548387,437,24.9,3.8,-2.15,35230,35425,3.8,1950,4.0,130,23002.15,,-36.134453781512605,CE,07-Apr-2026
26500,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26500.00,1,0,0.0,0,0.0,2483.5,0.0,3380,3380,2879.65,1690,3641.45,1690,23002.15,,0.0,PE,07-Apr-2026
26550,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26550.00,51,-8,-13.559322033898304,62,24.5,3.0,-3.95,22165,13390,3.0,130,4.6,65,23002.15,,-56.83453237410072,CE,07-Apr-2026
26550,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26550.00,1,0,0.0,0,0.0,2533.15,0.0,3380,3380,2914.85,1690,3698.95,1690,23002.15,,0.0,PE,07-Apr-2026
26600,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26600.00,379,-50,-11.655011655011656,343,25.25,3.5,-2.4,26325,21125,3.5,650,4.0,650,23002.15,,-40.67796610169491,CE,07-Apr-2026
26600,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26600.00,1,0,0.0,0,0.0,2565.9,0.0,3380,3380,2914.6,1690,3750.65,1690,23002.15,,0.0,PE,07-Apr-2026
