Date,Close,High,Low,Open,Volume
2025-07-30,2987.93603515625,3003.0047807939304,2981.673516260727,2994.1983151611034,2880121
2025-07-31,2971.497314453125,2994.0027271024683,2950.166049468222,2976.2918502873677,2968371
2025-08-01,2938.424072265625,2971.4972914199097,2935.488583681943,2964.7455243430377,2053847
2025-08-04,3008.28857421875,3013.181055141491,2927.2692812506943,2944.392964480288,2519252
2025-08-05,2998.014404296875,3011.322048140622,2976.5854331255146,3008.2886143717656,1927996
2025-08-06,2967.093994140625,3000.8521121202134,2960.9294204705666,2997.1337788834585,1487081
2025-08-07,2981.47802734375,2985.9792055799644,2946.154217712285,2951.1446440658847,2543076
2025-08-08,2971.105712890625,2994.002666894786,2959.9509519667536,2982.5543093380406,2762140
2025-08-11,2975.4111328125,2984.3153044195046,2956.3304579380692,2971.105606429514,1884215
2025-08-12,2970.127197265625,3029.8154640054736,2961.809979769089,2975.6068714078456,3358232
2025-08-13,2970.91015625,2978.9337774241835,2963.473728360306,2970.812449963036,2148166
2025-08-14,2957.30908203125,2990.1864106721328,2954.1779420022144,2968.757439673081,3342174
2025-08-18,2946.44775390625,2983.434958599791,2938.815435653507,2980.988718063058,2945609
2025-08-19,2951.340087890625,2959.950901928915,2946.349900778797,2946.4476070609903,2650784
2025-08-20,3031.96826171875,3036.664852119672,2946.1539583708727,2946.1539583708727,4952358
2025-08-21,3035.882568359375,3062.693270119804,3016.801891436903,3062.693270119804,3230726
2025-08-22,2988.327392578125,3029.1306363096523,2984.4134077810354,3019.639270954844,1593791
2025-08-25,3073.0654296875,3084.220191422538,3010.9309175823823,3020.9115315912086,3448370
2025-08-26,3089.30810546875,3094.0049349317896,3052.9080951888627,3061.7145608480614,5522097
2025-08-28,3027.173828125,3078.838478368692,3020.1287028396528,3077.370733980466,3116051
2025-08-29,3018.3671875,3048.0156702082504,3011.028465982645,3026.4887537573413,2271789
2025-09-01,3045.667236328125,3063.7694152474464,3023.5531276055535,3023.5531276055535,1246862
2025-09-02,3044.591064453125,3087.1556510845603,3036.371791556432,3053.9847239556466,2185229
2025-09-03,3030.89208984375,3074.33722714916,3021.5963756053266,3062.595272321678,1799774
2025-09-04,3029.130615234375,3050.951128104469,3024.3360794475675,3048.99413571954,1481391
2025-09-05,2982.75,3036.664997028233,2963.47367273015,3030.5006621101975,2802055
2025-09-08,2954.079833984375,2998.9927110613953,2951.144345576971,2984.413214194218,2626187
2025-09-09,2983.826171875,2994.19832699537,2965.62628616296,2966.898378981974,2489301
2025-09-10,3043.123291015625,3055.550145422665,2987.740308555338,2990.675797260498,2079428
2025-09-11,3057.017822265625,3071.4996140027415,3043.221168990462,3071.4996140027415,2263446
2025-09-12,3066.019775390625,3080.990814432397,3053.886518550216,3076.3919302537256,1447167
2025-09-15,3044.982421875,3066.607284819441,3029.4244268669395,3066.607284819441,1732539
2025-09-16,3078.055419921875,3082.26300132086,3042.242602669502,3060.736085121159,2573429
2025-09-17,3104.57275390625,3113.966173979194,3074.8263264485827,3084.2199854121977,2418271
2025-09-18,3108.388916015625,3134.1234145595795,3093.4178759668794,3116.51048247651,2633138
2025-09-19,3101.050048828125,3112.107103450778,3076.3919928468,3101.8328935510035,4901694
2025-09-22,3007.70166015625,3040.089740964508,2999.090845838676,3028.445731768582,3634901
2025-09-23,2996.546875,3014.4534044791503,2986.3706093710016,3003.983542191669,3177741
2025-09-24,2970.127197265625,2991.262810224855,2967.778901999341,2984.4133369924134,1625714
2025-09-25,2893.804443359375,2964.4520571099356,2887.5421635017433,2957.015390749667,4974361
2025-09-26,2836.758544921875,2891.260737711385,2829.126226471788,2877.7574418213358,3934636
2025-09-29,2833.82275390625,2866.3087778304835,2831.7678164651984,2853.2947314486933,3110035
2025-09-30,2826.288330078125,2852.610021207006,2823.0594837288886,2848.402439766557,2253458
2025-10-01,2851.53369140625,2861.9058470940704,2804.957413772581,2828.8326264436423,1952902
2025-10-03,2839.498046875,2861.1229086009284,2828.9304789544044,2861.1229086009284,2899519
2025-10-06,2924.137939453125,2929.22631078988,2833.3336834873367,2839.5959635916415,2112774
2025-10-07,2909.75390625,2939.891634958981,2891.9453243871753,2930.5959216848555,3062943
2025-10-08,2962.103759765625,2977.5640480826064,2904.176830334925,2911.0263039913752,4121889
2025-10-09,2995.86181640625,3000.069397912704,2955.0585719818546,2968.757519004287,3211304
